"dataset_id";"title";"summary"
"so_ssp126_2020_2100_depthsurf";"Bio-Oracle Salinity [depthSurf] SSP126 2020-2100.";"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
so_max (Maximum Salinity, PSU)
so_ltmax (Long-term maximum Salinity, PSU)
so_mean (Average Salinity, PSU)
so_ltmin (Long-term minimum Salinity, PSU)
so_min (Minimum Salinity, PSU)
so_range (Range Salinity, PSU)
so_sd (Standard deviation Salinity, 1e-3)
"
"so_ssp245_2020_2100_depthsurf";"Bio-Oracle Salinity [depthSurf] SSP245 2020-2100.";"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
so_max (Maximum Salinity, PSU)
so_ltmax (Long-term maximum Salinity, PSU)
so_mean (Average Salinity, PSU)
so_ltmin (Long-term minimum Salinity, PSU)
so_min (Minimum Salinity, PSU)
so_range (Range Salinity, PSU)
so_sd (Standard deviation Salinity, 1e-3)
"
"so_ssp370_2020_2100_depthsurf";"Bio-Oracle Salinity [depthSurf] SSP370 2020-2100.";"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
so_max (Maximum Salinity, PSU)
so_ltmax (Long-term maximum Salinity, PSU)
so_mean (Average Salinity, PSU)
so_ltmin (Long-term minimum Salinity, PSU)
so_min (Minimum Salinity, PSU)
so_range (Range Salinity, PSU)
so_sd (Standard deviation Salinity, 1e-3)
"
"so_ssp460_2020_2100_depthsurf";"Bio-Oracle Salinity [depthSurf] SSP460 2020-2100.";"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
so_max (Maximum Salinity, PSU)
so_ltmax (Long-term maximum Salinity, PSU)
so_mean (Average Salinity, PSU)
so_ltmin (Long-term minimum Salinity, PSU)
so_min (Minimum Salinity, PSU)
so_range (Range Salinity, PSU)
so_sd (Standard deviation Salinity, 1e-3)
"
"so_ssp585_2020_2100_depthsurf";"Bio-Oracle Salinity [depthSurf] SSP585 2020-2100.";"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
so_max (Maximum Salinity, PSU)
so_ltmax (Long-term maximum Salinity, PSU)
so_mean (Average Salinity, PSU)
so_ltmin (Long-term minimum Salinity, PSU)
so_min (Minimum Salinity, PSU)
so_range (Range Salinity, PSU)
so_sd (Standard deviation Salinity, 1e-3)
"
"siconc_baseline_2000_2020_depthsurf";"Bio-Oracle SeaIceCover [depthSurf] Baseline 2000-2020.";"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
siconc_max (Maximum SeaIceCover, 1)
siconc_ltmax (Long-term maximum SeaIceCover, 1)
siconc_mean (Average SeaIceCover, 1)
siconc_ltmin (Long-term minimum SeaIceCover, 1)
siconc_min (Minimum SeaIceCover, 1)
siconc_range (Range SeaIceCover, 1)
"
"siconc_ssp119_2020_2100_depthsurf";"Bio-Oracle SeaIceCover [depthSurf] SSP119 2020-2100.";"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
siconc_max (Maximum SeaIceCover, 1)
siconc_ltmax (Long-term maximum SeaIceCover, 1)
siconc_mean (Average SeaIceCover, 1)
siconc_ltmin (Long-term minimum SeaIceCover, 1)
siconc_min (Minimum SeaIceCover, 1)
siconc_range (Range SeaIceCover, 1)
siconc_sd (Standard deviation SeaIceCover, 1)
"
"siconc_ssp126_2020_2100_depthsurf";"Bio-Oracle SeaIceCover [depthSurf] SSP126 2020-2100.";"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
siconc_max (Maximum SeaIceCover, 1)
siconc_ltmax (Long-term maximum SeaIceCover, 1)
siconc_mean (Average SeaIceCover, 1)
siconc_ltmin (Long-term minimum SeaIceCover, 1)
siconc_min (Minimum SeaIceCover, 1)
siconc_range (Range SeaIceCover, 1)
siconc_sd (Standard deviation SeaIceCover, 1)
"
"siconc_ssp245_2020_2100_depthsurf";"Bio-Oracle SeaIceCover [depthSurf] SSP245 2020-2100.";"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
siconc_max (Maximum SeaIceCover, 1)
siconc_ltmax (Long-term maximum SeaIceCover, 1)
siconc_mean (Average SeaIceCover, 1)
siconc_ltmin (Long-term minimum SeaIceCover, 1)
siconc_min (Minimum SeaIceCover, 1)
siconc_range (Range SeaIceCover, 1)
siconc_sd (Standard deviation SeaIceCover, 1)
"
"siconc_ssp370_2020_2100_depthsurf";"Bio-Oracle SeaIceCover [depthSurf] SSP370 2020-2100.";"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
siconc_max (Maximum SeaIceCover, 1)
siconc_ltmax (Long-term maximum SeaIceCover, 1)
siconc_mean (Average SeaIceCover, 1)
siconc_ltmin (Long-term minimum SeaIceCover, 1)
siconc_min (Minimum SeaIceCover, 1)
siconc_range (Range SeaIceCover, 1)
siconc_sd (Standard deviation SeaIceCover, 1)
"
"siconc_ssp460_2020_2100_depthsurf";"Bio-Oracle SeaIceCover [depthSurf] SSP460 2020-2100.";"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
siconc_max (Maximum SeaIceCover, 1)
siconc_ltmax (Long-term maximum SeaIceCover, 1)
siconc_mean (Average SeaIceCover, 1)
siconc_ltmin (Long-term minimum SeaIceCover, 1)
siconc_min (Minimum SeaIceCover, 1)
siconc_range (Range SeaIceCover, 1)
siconc_sd (Standard deviation SeaIceCover, 1)
"
"siconc_ssp585_2020_2100_depthsurf";"Bio-Oracle SeaIceCover [depthSurf] SSP585 2020-2100.";"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
siconc_max (Maximum SeaIceCover, 1)
siconc_ltmax (Long-term maximum SeaIceCover, 1)
siconc_mean (Average SeaIceCover, 1)
siconc_ltmin (Long-term minimum SeaIceCover, 1)
siconc_min (Minimum SeaIceCover, 1)
siconc_range (Range SeaIceCover, 1)
siconc_sd (Standard deviation SeaIceCover, 1)
"
"sithick_baseline_2000_2020_depthsurf";"Bio-Oracle SeaIceThickness [depthSurf] Baseline 2000-2020.";"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
sithick_max (Maximum SeaIceThickness, m)
sithick_ltmax (Long-term maximum SeaIceThickness, m)
sithick_mean (Average SeaIceThickness, m)
sithick_ltmin (Long-term minimum SeaIceThickness, m)
sithick_min (Minimum SeaIceThickness, m)
sithick_range (Range SeaIceThickness, m)
"
"sithick_ssp119_2020_2100_depthsurf";"Bio-Oracle SeaIceThickness [depthSurf] SSP119 2020-2100.";"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
sithick_max (Maximum SeaIceThickness, m)
sithick_ltmax (Long-term maximum SeaIceThickness, m)
sithick_mean (Average SeaIceThickness, m)
sithick_ltmin (Long-term minimum SeaIceThickness, m)
sithick_min (Minimum SeaIceThickness, m)
sithick_range (Range SeaIceThickness, m)
sithick_sd (Standard deviation SeaIceThickness, m)
"
"sithick_ssp126_2020_2100_depthsurf";"Bio-Oracle SeaIceThickness [depthSurf] SSP126 2020-2100.";"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
sithick_max (Maximum SeaIceThickness, m)
sithick_ltmax (Long-term maximum SeaIceThickness, m)
sithick_mean (Average SeaIceThickness, m)
sithick_ltmin (Long-term minimum SeaIceThickness, m)
sithick_min (Minimum SeaIceThickness, m)
sithick_range (Range SeaIceThickness, m)
sithick_sd (Standard deviation SeaIceThickness, m)
"
"sithick_ssp245_2020_2100_depthsurf";"Bio-Oracle SeaIceThickness [depthSurf] SSP245 2020-2100.";"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
sithick_max (Maximum SeaIceThickness, m)
sithick_ltmax (Long-term maximum SeaIceThickness, m)
sithick_mean (Average SeaIceThickness, m)
sithick_ltmin (Long-term minimum SeaIceThickness, m)
sithick_min (Minimum SeaIceThickness, m)
sithick_range (Range SeaIceThickness, m)
sithick_sd (Standard deviation SeaIceThickness, m)
"
"sithick_ssp370_2020_2100_depthsurf";"Bio-Oracle SeaIceThickness [depthSurf] SSP370 2020-2100.";"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
sithick_max (Maximum SeaIceThickness, m)
sithick_ltmax (Long-term maximum SeaIceThickness, m)
sithick_mean (Average SeaIceThickness, m)
sithick_ltmin (Long-term minimum SeaIceThickness, m)
sithick_min (Minimum SeaIceThickness, m)
sithick_range (Range SeaIceThickness, m)
sithick_sd (Standard deviation SeaIceThickness, m)
"
"sithick_ssp460_2020_2100_depthsurf";"Bio-Oracle SeaIceThickness [depthSurf] SSP460 2020-2100.";"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
sithick_max (Maximum SeaIceThickness, m)
sithick_ltmax (Long-term maximum SeaIceThickness, m)
sithick_mean (Average SeaIceThickness, m)
sithick_ltmin (Long-term minimum SeaIceThickness, m)
sithick_min (Minimum SeaIceThickness, m)
sithick_range (Range SeaIceThickness, m)
sithick_sd (Standard deviation SeaIceThickness, m)
"
"sithick_ssp585_2020_2100_depthsurf";"Bio-Oracle SeaIceThickness [depthSurf] SSP585 2020-2100.";"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
sithick_max (Maximum SeaIceThickness, m)
sithick_ltmax (Long-term maximum SeaIceThickness, m)
sithick_mean (Average SeaIceThickness, m)
sithick_ltmin (Long-term minimum SeaIceThickness, m)
sithick_min (Minimum SeaIceThickness, m)
sithick_range (Range SeaIceThickness, m)
sithick_sd (Standard deviation SeaIceThickness, m)
"
"swd_baseline_2000_2019_depthmax";"Bio-Oracle SeaWaterDirection [depthMax]Baseline 2000-2019.";"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
swd_max (Maximum SeaWaterDirection, degree)
swd_ltmax (Long-term maximum SeaWaterDirection, degree)
swd_mean (Average SeaWaterDirection, degree)
swd_ltmin (Long-term minimum SeaWaterDirection, degree)
swd_min (Minimum SeaWaterDirection, degree)
swd_range (Range SeaWaterDirection, degree)
"
"swd_ssp119_2020_2100_depthmax";"Bio-Oracle SeaWaterDirection [depthMax]SSP119 2020-2100.";"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
swd_max (Maximum SeaWaterDirection, degree)
swd_ltmax (Long-term maximum SeaWaterDirection, degree)
swd_mean (Average SeaWaterDirection, degree)
swd_ltmin (Long-term minimum SeaWaterDirection, degree)
swd_min (Minimum SeaWaterDirection, degree)
swd_range (Range SeaWaterDirection, degree)
"
"swd_ssp126_2020_2100_depthmax";"Bio-Oracle SeaWaterDirection [depthMax]SSP126 2020-2100.";"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
swd_max (Maximum SeaWaterDirection, degree)
swd_ltmax (Long-term maximum SeaWaterDirection, degree)
swd_mean (Average SeaWaterDirection, degree)
swd_ltmin (Long-term minimum SeaWaterDirection, degree)
swd_min (Minimum SeaWaterDirection, degree)
swd_range (Range SeaWaterDirection, degree)
"
"swd_ssp245_2020_2100_depthmax";"Bio-Oracle SeaWaterDirection [depthMax]SSP245 2020-2100.";"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
swd_max (Maximum SeaWaterDirection, degree)
swd_ltmax (Long-term maximum SeaWaterDirection, degree)
swd_mean (Average SeaWaterDirection, degree)
swd_ltmin (Long-term minimum SeaWaterDirection, degree)
swd_min (Minimum SeaWaterDirection, degree)
swd_range (Range SeaWaterDirection, degree)
"
"swd_ssp370_2020_2100_depthmax";"Bio-Oracle SeaWaterDirection [depthMax]SSP370 2020-2100.";"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
swd_max (Maximum SeaWaterDirection, degree)
swd_ltmax (Long-term maximum SeaWaterDirection, degree)
swd_mean (Average SeaWaterDirection, degree)
swd_ltmin (Long-term minimum SeaWaterDirection, degree)
swd_min (Minimum SeaWaterDirection, degree)
swd_range (Range SeaWaterDirection, degree)
"
"swd_ssp460_2020_2100_depthmax";"Bio-Oracle SeaWaterDirection [depthMax]SSP460 2020-2100.";"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
swd_max (Maximum SeaWaterDirection, degree)
swd_ltmax (Long-term maximum SeaWaterDirection, degree)
swd_mean (Average SeaWaterDirection, degree)
swd_ltmin (Long-term minimum SeaWaterDirection, degree)
swd_min (Minimum SeaWaterDirection, degree)
swd_range (Range SeaWaterDirection, degree)
"
"swd_ssp585_2020_2100_depthmax";"Bio-Oracle SeaWaterDirection [depthMax]SSP585 2020-2100.";"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
swd_max (Maximum SeaWaterDirection, degree)
swd_ltmax (Long-term maximum SeaWaterDirection, degree)
swd_mean (Average SeaWaterDirection, degree)
swd_ltmin (Long-term minimum SeaWaterDirection, degree)
swd_min (Minimum SeaWaterDirection, degree)
swd_range (Range SeaWaterDirection, degree)
"
"swd_baseline_2000_2019_depthmean";"Bio-Oracle SeaWaterDirection [depthMean]Baseline 2000-2019.";"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
swd_max (Maximum SeaWaterDirection, degree)
swd_ltmax (Long-term maximum SeaWaterDirection, degree)
swd_mean (Average SeaWaterDirection, degree)
swd_ltmin (Long-term minimum SeaWaterDirection, degree)
swd_min (Minimum SeaWaterDirection, degree)
swd_range (Range SeaWaterDirection, degree)
"
"swd_ssp119_2020_2100_depthmean";"Bio-Oracle SeaWaterDirection [depthMean]SSP119 2020-2100.";"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
swd_max (Maximum SeaWaterDirection, degree)
swd_ltmax (Long-term maximum SeaWaterDirection, degree)
swd_mean (Average SeaWaterDirection, degree)
swd_ltmin (Long-term minimum SeaWaterDirection, degree)
swd_min (Minimum SeaWaterDirection, degree)
swd_range (Range SeaWaterDirection, degree)
"
"swd_ssp126_2020_2100_depthmean";"Bio-Oracle SeaWaterDirection [depthMean]SSP126 2020-2100.";"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
swd_max (Maximum SeaWaterDirection, degree)
swd_ltmax (Long-term maximum SeaWaterDirection, degree)
swd_mean (Average SeaWaterDirection, degree)
swd_ltmin (Long-term minimum SeaWaterDirection, degree)
swd_min (Minimum SeaWaterDirection, degree)
swd_range (Range SeaWaterDirection, degree)
"
"swd_ssp245_2020_2100_depthmean";"Bio-Oracle SeaWaterDirection [depthMean]SSP245 2020-2100.";"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
swd_max (Maximum SeaWaterDirection, degree)
swd_ltmax (Long-term maximum SeaWaterDirection, degree)
swd_mean (Average SeaWaterDirection, degree)
swd_ltmin (Long-term minimum SeaWaterDirection, degree)
swd_min (Minimum SeaWaterDirection, degree)
swd_range (Range SeaWaterDirection, degree)
"
"swd_ssp370_2020_2100_depthmean";"Bio-Oracle SeaWaterDirection [depthMean]SSP370 2020-2100.";"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
swd_max (Maximum SeaWaterDirection, degree)
swd_ltmax (Long-term maximum SeaWaterDirection, degree)
swd_mean (Average SeaWaterDirection, degree)
swd_ltmin (Long-term minimum SeaWaterDirection, degree)
swd_min (Minimum SeaWaterDirection, degree)
swd_range (Range SeaWaterDirection, degree)
"
"swd_ssp460_2020_2100_depthmean";"Bio-Oracle SeaWaterDirection [depthMean]SSP460 2020-2100.";"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
swd_max (Maximum SeaWaterDirection, degree)
swd_ltmax (Long-term maximum SeaWaterDirection, degree)
swd_mean (Average SeaWaterDirection, degree)
swd_ltmin (Long-term minimum SeaWaterDirection, degree)
swd_min (Minimum SeaWaterDirection, degree)
swd_range (Range SeaWaterDirection, degree)
"
"swd_ssp585_2020_2100_depthmean";"Bio-Oracle SeaWaterDirection [depthMean]SSP585 2020-2100.";"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
swd_max (Maximum SeaWaterDirection, degree)
swd_ltmax (Long-term maximum SeaWaterDirection, degree)
swd_mean (Average SeaWaterDirection, degree)
swd_ltmin (Long-term minimum SeaWaterDirection, degree)
swd_min (Minimum SeaWaterDirection, degree)
swd_range (Range SeaWaterDirection, degree)
"
"swd_baseline_2000_2019_depthmin";"Bio-Oracle SeaWaterDirection [depthMin]Baseline 2000-2019.";"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
swd_max (Maximum SeaWaterDirection, degree)
swd_ltmax (Long-term maximum SeaWaterDirection, degree)
swd_mean (Average SeaWaterDirection, degree)
swd_ltmin (Long-term minimum SeaWaterDirection, degree)
swd_min (Minimum SeaWaterDirection, degree)
swd_range (Range SeaWaterDirection, degree)
"
"swd_ssp119_2020_2100_depthmin";"Bio-Oracle SeaWaterDirection [depthMin]SSP119 2020-2100.";"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
swd_max (Maximum SeaWaterDirection, degree)
swd_ltmax (Long-term maximum SeaWaterDirection, degree)
swd_mean (Average SeaWaterDirection, degree)
swd_ltmin (Long-term minimum SeaWaterDirection, degree)
swd_min (Minimum SeaWaterDirection, degree)
swd_range (Range SeaWaterDirection, degree)
"
